"Index","Company","TypeName","Inches","ScreenType","Pixels_hor","Pixels_ver","Touchscreen","Cpu_brand","Cpu_name","Cpu_speed","Ram","Memory_type","Primary_Memory","Secondary_Memory","Gpu_brand","Gpu_name","OpSys","Weight","Price"
152,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",1024,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.62,47899.0
153,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.9,26533.0
154,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.8,100699.0
155,"HP","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7500U ",2.7,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.48,57649.0
156,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,6,"SSD",256,0,"AMD","Radeon 520","WindowsOS",1.91,32980.0
157,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i3 7100U ",2.4,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.74,33513.0
158,"Asus","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.1,70063.0
159,"Dell","2 in 1 Convertible",15.6,"Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.56,55891.0
160,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.2,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.1,23816.0
161,"Asus","Notebook",15.6,"N/A",1366,768,0,"AMD"," A9-Series 9420 ",3.0,4,"HDD",1024,0,"AMD","Radeon R5 M420","WindowsOS",2.03,21472.0
162,"Acer","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"SSD",256,0,"Nvidia","GeForce MX150","WindowsOS",3.0,42890.0
163,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"AMD","Radeon 520","WindowsOS",2.13,38788.0
164,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",256,0,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.5,57489.0
165,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 500","WindowsOS",2.1,18541.0
166,"MSI","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.4,95851.0
167,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 505","WindowsOS",2.1,19368.0
168,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.56,56503.0
169,"Acer","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Nvidia","GeForce MX150","WindowsOS",3.0,45501.0
170,"HP","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"HDD",500,0,"Intel","UHD Graphics 620","WindowsOS",1.49,40173.0
171,"Huawei","Ultrabook",13.0,"IPS Panel Full HD",2160,1440,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.05,71875.0
172,"HP","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,6,"HDD",2048,0,"AMD","Radeon 520","WindowsOS",2.71,37243.0
173,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"AMD"," A6-Series 9220 ",2.9,4,"HDD",500,0,"AMD","Radeon R4 Graphics","N/A",2.2,16464.0
174,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",5.4,26054.0
175,"HP","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",2.5,49177.0
176,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,8,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.3,24456.0
177,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",2.1,23923.0
178,"MSI","Gaming",18.4,"Full HD",1920,1080,0,"Intel"," Core i7 6920HQ ",2.9,32,"Hybrid",512,1024,"Nvidia","GTX 980 SLI","WindowsOS",4.4,149131.0
179,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"Hybrid",128,1024,"AMD","R17M-M1-70","WindowsOS",1.9,43317.0
180,"HP","2 in 1 Convertible",13.3,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.29,79867.0
181,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,16,"Hybrid",256,2048,"AMD","Radeon 530","LinuxOS",2.02,55891.0
182,"Dell","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.23,74539.0
183,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i7 8550U ",1.8,16,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",1.4,98515.0
184,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",2.0,42251.0
185,"Xiaomi","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Nvidia","GeForce MX150","N/A",1.95,63883.0
186,"Dell","Notebook",17.3,"Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,16,"SSD",512,0,"Nvidia","GeForce 150MX","WindowsOS",2.77,82531.0
187,"Dell","Notebook",15.6,"4K Ultra HD",3840,2160,1,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",512,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.06,127712.0
188,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","N/A",2.4,41505.0
189,"Acer","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7Y54 ",1.2,8,"SSD",256,0,"Intel","HD Graphics 615","WindowsOS",1.12,52694.0
190,"Dell","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"Hybrid",128,1024,"AMD","Radeon 530","WindowsOS",2.8,57809.0
192,"Vero","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.3,13853.0
193,"Xiaomi","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Nvidia","GeForce MX150","N/A",1.3,53275.0
194,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Nvidia","GeForce MX150","N/A",2.8,37189.0
195,"Dell","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,8,"HDD",1024,0,"Intel","UHD Graphics 620","WindowsOS",1.62,44702.0
196,"HP","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"HDD",1024,0,"Nvidia","GeForce 930MX","WindowsOS",2.5,48698.0
197,"Razer","Gaming",17.3,"4K Ultra HD",3840,2160,1,"Intel"," Core i7 7820HK ",2.9,32,"SSD",1024,0,"Nvidia","GeForce GTX 1080","WindowsOS",3.49,324955.0
198,"HP","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",1.49,51096.0
199,"HP","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050","WindowsOS",3.35,73473.0
200,"HP","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Nvidia","GeForce 930MX ","WindowsOS",2.5,55678.0
201,"Dell","Gaming",15.6,"IPS Panel 4K Ultra HD",3840,2160,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.65,98302.0
202,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",2.1,26267.0
203,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce 940MX","WindowsOS",2.23,39534.0
204,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1060","WindowsOS",3.2,93187.0
205,"Dell","Workstation",15.6,"4K Ultra HD",3840,2160,0,"Intel"," Xeon E3-1505M V6 ",3.0,16,"Hybrid",256,1024,"Nvidia","Quadro M1200","WindowsOS",2.8,162770.0
206,"Lenovo","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",512,0,"Nvidia","GeForce GTX 1060","N/A",2.4,74485.0
207,"Dell","Notebook",15.6,"N/A",1366,768,1,"Intel"," Core i3 7100U ",2.4,6,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.3,23390.0
208,"Dell","Ultrabook",13.3,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.21,103843.0
209,"Dell","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.531,77203.0
211,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","LinuxOS",2.4,41505.0
212,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.9,74965.0
213,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","N/A",2.1,18595.0
214,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","N/A",2.2,29251.0
215,"Huawei","Ultrabook",13.0,"IPS Panel Full HD",2160,1440,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.05,79867.0
216,"Dell","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"AMD","Radeon 530","WindowsOS",1.4,49651.0
217,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Nvidia","GeForce GTX 940MX","N/A",2.8,31382.0
218,"HP","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",1.63,54932.0
219,"Dell","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.6,61219.0
220,"Dell","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,16,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",1.62,68145.0
221,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"AMD","Radeon 520","LinuxOS",2.2,36089.0
222,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.74,47899.0
223,"Toshiba","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.2,72621.0
224,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"HDD",1024,0,"Intel","UHD Graphics 620","WindowsOS",2.1,42304.0
225,"Dell","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",4.42,130874.0
226,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",2.2,44329.0
227,"Dell","Notebook",15.6,"Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,16,"HDD",1024,0,"AMD","Radeon R7 M445","WindowsOS",2.3,45768.0
228,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Nvidia","GeForce 920MX ","WindowsOS",2.0,40972.0
229,"Asus","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"Hybrid",256,500,"Nvidia","GeForce GTX 950M","WindowsOS",2.69,47472.0
230,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"AMD","FirePro W4190M ","WindowsOS",1.9,67612.0
231,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.37,21258.0
232,"HP","Notebook",15.6,"N/A",1366,768,0,"AMD"," E-Series 9000e ",1.5,4,"HDD",500,0,"AMD","Radeon R2","WindowsOS",2.1,17582.0
233,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1060","WindowsOS",3.2,79867.0
234,"Dell","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.6,45768.0
235,"Acer","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.6,36710.0
236,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",256,0,"AMD","Radeon R7 M445","LinuxOS",2.36,47899.0
237,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 520","LinuxOS",2.1,20779.0
238,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"AMD"," A10-Series A10-9620P ",2.5,4,"Hybrid",128,1024,"AMD","Radeon R5 M430","WindowsOS",2.2,30636.0
239,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7820HK ",2.9,32,"Hybrid",512,1024,"Nvidia","GeForce GTX 1080","WindowsOS",4.7,207259.0
240,"Acer","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.5,45075.0
241,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,8,"SSD",128,0,"Intel","HD Graphics 520","WindowsOS",7.2,31382.0
242,"Asus","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"Hybrid",128,1024,"Nvidia","GeForce 150MX","WindowsOS",2.1,61006.0
243,"Asus","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 950M","N/A",2.69,47366.0
244,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.56,46833.0
245,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.38,57489.0
246,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"Hybrid",128,2048,"AMD","Radeon 530","WindowsOS",2.2,52481.0
247,"HP","Notebook",15.6,"N/A",1366,768,1,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.04,29784.0
248,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7820HK ",2.9,16,"SSD",256,0,"Nvidia","GeForce GTX 1080","WindowsOS",3.6,159787.0
249,"HP","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"HDD",500,0,"Intel","UHD Graphics 620","WindowsOS",1.49,35964.0
250,"Apple","Ultrabook",13.3,"IPS Panel Retina Display",2560,1600,0,"Intel"," Core i5 ",3.1,8,"SSD",512,0,"Intel","Iris Plus Graphics 650","MacOS",1.37,108691.0
251,"Dell","2 in 1 Convertible",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,8,"HDD",1024,0,"Intel","UHD Graphics 620","WindowsOS",2.08,43636.0
252,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 980M","WindowsOS",4.3,95851.0
253,"Asus","Notebook",15.6,"N/A",1366,768,0,"AMD"," A9-Series 9420 ",3.0,4,"HDD",1024,0,"AMD","Radeon R5 M420","WindowsOS",1.68,24988.0
254,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",512,0,"Intel","UHD Graphics 620","WindowsOS",1.37,98515.0
255,"Acer","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i3 7130U ",2.7,4,"SSD",256,0,"Nvidia","GeForce MX130","WindowsOS",3.0,37403.0
256,"Dell","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",1.41,50563.0
257,"HP","Notebook",15.6,"N/A",1366,768,0,"AMD"," A6-Series A6-9220 ",2.5,8,"SSD",128,0,"AMD","Radeon R4 Graphics","WindowsOS",1.91,23758.0
258,"HP","Notebook",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,16,"HDD",1024,0,"Nvidia","GeForce MX150","WindowsOS",2.9,56424.0
259,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.14,133147.0
260,"Lenovo","2 in 1 Convertible",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",512,0,"Nvidia","GeForce GTX 1050M","WindowsOS",2.0,90523.0
261,"Dell","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"Hybrid",128,1024,"AMD","Radeon 530","WindowsOS",2.8,60846.0
262,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"SSD",256,0,"Intel","HD Graphics 520","N/A",2.2,23656.0
263,"HP","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.1,38468.0
264,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.18,35005.0
265,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"AMD","Radeon R5 M430","WindowsOS",2.24,30103.0
266,"Dell","2 in 1 Convertible",15.6,"Full HD",1920,1080,1,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",2.67,42571.0
267,"Asus","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i7 8550U ",1.8,8,"SSD",1024,0,"Intel","UHD Graphics 620","WindowsOS",4.1,79867.0
269,"HP","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"HDD",1024,0,"Nvidia","GeForce 930MX ","WindowsOS",2.5,54239.0
270,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",2.05,46886.0
271,"Apple","Ultrabook",13.3,"IPS Panel Retina Display",2560,1600,0,"Intel"," Core i5 ",2.9,8,"SSD",512,0,"Intel","Iris Graphics 550","MacOS",1.37,104370.0
272,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"AMD"," Ryzen 1700 ",3.0,16,"Hybrid",256,1024,"AMD","Radeon RX 580","WindowsOS",3.2,82531.0
273,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"AMD","Radeon 520","LinuxOS",2.14,39165.0
274,"Lenovo","2 in 1 Convertible",14.0,"N/A",2560,1440,1,"Intel"," Core i7 6600U ",2.6,16,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.36,133147.0
275,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i7 6500U ",2.5,8,"HDD",500,0,"Nvidia","GeForce 930M","WindowsOS",2.2,43263.0
276,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i7 7500U ",2.7,12,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.3,37992.0
277,"Dell","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"Hybrid",128,1024,"AMD","Radeon 530","LinuxOS",2.8,58555.0
278,"Acer","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"HDD",1024,0,"Nvidia","GeForce MX130","WindowsOS",2.2,39694.0
279,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.8,26054.0
280,"Lenovo","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"HDD",2048,0,"Nvidia","GeForce MX150","N/A",2.8,45235.0
281,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i7 7500U ",2.7,6,"Hybrid",128,1024,"Nvidia","GeForce 940MX","WindowsOS",2.8,45768.0
282,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M430","LinuxOS",2.25,22804.0
283,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.5,44169.0
284,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,6,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.2,30849.0
285,"Acer","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 8550U ",1.8,8,"SSD",256,0,"Nvidia","GeForce MX150","WindowsOS",3.0,50669.0
286,"Acer","Notebook",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,12,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.15,35112.0
287,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 630","WindowsOS",1.95,58448.0
288,"Asus","Ultrabook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",1.7,52055.0
289,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.5,62817.0
290,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce 940MX","N/A",2.2,35112.0
291,"Acer","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core 3205U ",1.5,2,"SSD",16,0,"Intel","HD Graphics","OtherOS",2.19,10603.0
292,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","WindowsOS",3.0,63243.0
293,"HP","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i3 6006U ",2.0,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",2.54,26054.0
294,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.0,97449.0
295,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 8250U ",1.6,8,"SSD",256,0,"Intel","UHD Graphics 620","WindowsOS",2.05,39374.0
296,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1060","WindowsOS",3.2,69211.0
297,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","GeForce GTX 1050 Ti","LinuxOS",2.5,52161.0
